Instances,feature_num_r_turns,feature_total_angle,feature_mean_pivot_off,feature_std_pivot_off,feature_min_pivot_off,feature_duration_seconds,algo_safety
2287,0.8333333333333334,0.8203389830508474,0.3505494505494505,0.6619819494157217,0.0,0.3818164819943537,0
2288,0.41666666666666663,0.352542372881356,0.5207100591715977,0.43456189998896155,0.5,0.6387861475020158,1
2289,0.75,0.4033898305084746,0.4230769230769228,0.4783010290651708,0.0,0.7279138536275582,1
2290,0.5,0.4915254237288135,0.5092032967032966,0.3762090267706555,0.0,0.18380313033700713,0
2291,0.75,0.4745762711864407,0.27229612492770383,0.6350802688369679,0.0,0.6895026855140858,0
2293,0.5833333333333334,0.5016949152542374,0.3612152553329022,0.5514407294123675,0.0,0.593928408445555,1
2294,0.24999999999999997,0.25084745762711863,0.4738461538461537,0.37995501794094966,0.0,0.5056006027077142,1
2295,0.24999999999999997,0.33220338983050846,0.4857142857142859,0.366608411791864,0.5,0.5418783826739972,1
2296,0.33333333333333337,0.39661016949152544,0.4202874049027895,0.4005309463044009,0.5,0.5285566142603115,1
2297,0.5833333333333334,0.5898305084745763,0.43516483516483506,0.4895210852792864,0.5,0.615425237039668,1
2298,0.33333333333333337,0.4067796610169491,0.4872358410819947,0.7406438854954096,0.0,0.6215437070260557,1
2299,0.41666666666666663,0.3457627118644068,0.4202874049027895,0.6106954017962898,0.0,0.33128696830062343,0
2300,0.5833333333333334,0.47118644067796606,0.4636069812540401,0.49027375704939447,0.0,0.5534462300387317,1
2301,0.5,0.4271186440677966,0.4303296703296703,0.685462433544413,0.0,0.5292689234690151,1
2302,0.5833333333333334,0.42033898305084744,0.6723901098901098,0.4755649511954476,0.0,0.22818996575641537,0
2304,0.5833333333333334,0.4779661016949152,0.45080801551389793,0.524362013436708,0.0,0.662472165657926,1
2305,0.41666666666666663,0.5559322033898304,0.3732142857142856,0.6621850042296877,0.0,0.13531242204816574,0
2306,0.8333333333333334,0.5016949152542374,0.29978021978021974,0.46185741152443693,0.0,0.663964536693461,1
2307,0.5833333333333334,0.42372881355932207,0.21002747252747245,0.41036374167690903,0.0,0.12881090178734722,0
2308,0.5833333333333334,0.8983050847457628,0.31758241758241756,0.590297912507842,0.0,0.6695701536629814,0
2309,0.24999999999999997,0.38644067796610165,0.6225274725274724,0.6238296528955602,0.5,0.7266894561042234,1
2310,0.5,0.4271186440677966,0.5608791208791207,0.5854050612612653,0.0,0.13291650069897054,0
2313,0.5833333333333334,0.8847457627118644,0.38681318681318677,0.5351653983526428,0.0,0.2218148835481939,0
2314,0.5833333333333334,0.4983050847457627,0.6683904330963154,0.7265805280780082,0.0,0.6618437333602156,1
2315,0.24999999999999997,0.15932203389830507,0.6527472527472525,0.0836453483630002,1.0000000000000002,0.35374891666272834,1
2316,0.5,0.4169491525423729,0.41582417582417575,0.7086085105187538,0.0,0.16932500105037307,0
2317,0.5,0.4745762711864407,0.4956043956043955,0.5070829484608355,0.5,0.6118093534401079,1
2318,0.33333333333333337,0.33559322033898303,0.4412087912087911,0.42011998336434586,0.5,0.6093152880210551,1
2319,0.16666666666666666,0.1559322033898305,0.6043956043956044,0.3328906441582107,1.0000000000000002,0.47002344293023923,1
2320,0.41666666666666663,0.5661016949152542,0.563598901098901,0.6600949361159021,0.0,0.3058674357211508,0
2321,0.5,0.5661016949152542,0.4124111182934712,0.6504119790973719,0.0,0.28807220292295843,0
2322,0.75,0.34915254237288135,0.39961215255332894,0.6149268065482147,0.0,0.24982389453716158,0
2323,0.5,0.5152542372881357,0.6179945054945054,0.5209158888312542,0.0,0.41753897889397773,0
2324,0.41666666666666663,0.4033898305084746,0.44897959183673464,0.6407041226481172,0.0,0.5802132335042967,1
2325,0.5833333333333334,0.47118644067796606,0.3612152553329022,0.7571000257952452,0.0,0.2957455965878023,0
2326,0.9166666666666666,0.905084745762712,0.33660185967878276,0.42976607614787765,0.0,0.679922670688039,0
2327,0.5,0.47118644067796606,0.15563186813186813,0.5209158888312542,0.0,0.542008163567798,1
2328,0.33333333333333337,0.31186440677966104,0.6587912087912086,0.30459361463459766,0.0,0.4587769234451565,0
2329,0.33333333333333337,0.32881355932203393,0.2961538461538461,0.6577978202716057,0.0,0.19754273205255324,0
2330,0.41666666666666663,0.5152542372881357,0.5173626373626373,0.6553555442515835,0.0,0.06592961169359934,0
2331,0.5,0.42033898305084744,0.4593406593406594,0.6719697800414226,0.0,0.7074991660922112,1
2332,0.41666666666666663,0.23728813559322037,0.4774725274725272,0.4109738955093263,0.0,0.6079646053855705,1
2333,0.75,0.3457627118644068,0.38681318681318677,0.27053859168302874,0.5,0.6654318254956486,1
2336,0.41666666666666663,0.4169491525423729,0.5266875981161695,0.5203485089258171,0.0,0.6667874240740803,1
2337,0.41666666666666663,0.4745762711864407,0.4303296703296703,0.3441307215312148,0.0,0.7442195775614426,1
2338,0.5833333333333334,0.5728813559322035,0.33846153846153837,0.5148935144920992,0.0,0.7811572518602965,1
2339,0.5,0.728813559322034,0.627299016772701,0.46197977112137134,0.0,0.8515187718340238,1
2340,0.75,0.6779661016949152,0.38681318681318677,0.6300295425097806,0.0,0.1406442756171261,0
2341,0.5833333333333334,0.39999999999999997,0.4140109890109889,0.7774610479516422,0.0,0.5698345199654904,0
2342,0.75,0.6610169491525424,0.20031397174254317,0.5580992508939995,0.0,0.27942073324937766,0
2343,0.9166666666666666,0.8305084745762712,0.27367032967032956,0.4875597187767913,0.0,0.43941641071536597,0
2344,0.41666666666666663,0.32881355932203393,0.5541842772612003,0.28220683130333357,1.0000000000000002,0.6812625600976756,1
2345,0.6666666666666666,0.42033898305084744,0.4124111182934712,0.5341407553352597,0.0,0.5884035440321773,1
2346,0.24999999999999997,0.24745762711864405,0.6696703296703296,0.607682982326339,0.5,0.5808278793131199,1
2347,0.41666666666666663,0.3423728813559322,0.5374471682163987,0.6480101139537442,0.0,0.5793912659949214,1
2349,0.6666666666666666,0.4271186440677966,0.24602456367162262,0.38596075376289374,0.0,0.4803685314192879,0
2350,0.5833333333333334,0.23050847457627122,0.6976452119309261,0.5321411921752726,0.5,0.4847822397861944,1
2351,0.5,0.3389830508474576,0.3557299843014128,0.3989670021901395,0.5,0.2623806985310222,0
2352,0.5833333333333334,0.39999999999999997,0.6315934065934065,0.7385377283018191,0.0,0.16423831101833886,0
2353,0.41666666666666663,0.4169491525423729,0.4956043956043955,0.7006659095563124,0.0,0.27550755526901793,0
2354,0.5833333333333334,0.42372881355932207,0.5499999999999999,0.5580683864282221,0.5,0.6442131081805245,1
2355,0.24999999999999997,0.39999999999999997,0.6406593406593403,0.2527709787306287,0.0,0.06507930650421412,0
2356,0.6666666666666666,0.6508474576271186,0.2780219780219779,0.26350445637518305,0.0,0.663259175350789,1
2357,0.24999999999999997,0.2576271186440678,0.5173626373626373,0.7037231121680005,0.0,0.5051101445420503,1
2358,0.33333333333333337,0.3389830508474576,0.7313186813186813,0.3543477533507364,1.0000000000000002,0.6546751524144412,1
2359,0.5,0.5525423728813559,0.3740142210730446,0.15664402865401017,0.0,0.09154119377753478,0
2360,0.24999999999999997,0.352542372881356,0.4065934065934065,0.096901334335325,1.0000000000000002,0.5849923602969307,1
2361,0.41666666666666663,0.47118644067796606,0.5463736263736264,0.6159456583035565,0.0,0.15405236798896127,0
2362,0.5833333333333334,0.26101694915254237,0.41789638932496076,0.564993113950887,0.0,0.2458102128343297,0
2364,0.33333333333333337,0.31186440677966104,0.40494505494505495,0.5770755049158756,0.0,0.058818667447798956,0
2365,0.41666666666666663,0.49491525423728816,0.2127472527472527,0.39012427077146894,0.0,0.7053966063694583,0
2366,0.33333333333333337,0.24745762711864405,0.5252747252747253,0.5521669320713121,0.0,0.4723637376539097,0
2369,0.24999999999999997,0.1559322033898305,0.6527472527472525,0.5148935144920992,0.5,0.5378215062191374,1
2370,0.5,0.5694915254237287,0.39961215255332894,0.5902165259008407,0.5,0.8527184585508119,1
2371,0.5833333333333334,0.4779661016949152,0.6299935358758887,0.46225039017694636,0.5,0.6209327099393309,1
2372,0.41666666666666663,0.4067796610169491,0.43343799058084775,0.6671249967422643,0.0,0.21487569142464424,0
2373,0.41666666666666663,0.42033898305084744,0.41789638932496076,0.7382356341764396,0.0,0.08887157457368555,0
2374,0.33333333333333337,0.42372881355932207,0.587658495350803,0.748828152254726,0.0,0.1315102569838671,0
2375,0.5833333333333334,0.4779661016949152,0.5020038784744666,0.4736517419525148,0.0,0.5247855616527084,0
2376,0.5,0.3389830508474576,0.40235478806907377,0.47512382636546024,0.0,0.12924477198753248,0
2377,0.5,0.33220338983050846,0.5422291993720564,0.7876300714318825,0.0,0.48469403684540735,0
2378,0.41666666666666663,0.5559322033898304,0.563598901098901,0.5645729886107096,0.0,0.3460521449580919,0
2379,0.41666666666666663,0.49491525423728816,0.41582417582417575,0.5239301057911436,0.0,0.5063546428098795,0
2380,0.24999999999999997,0.4169491525423729,0.6406593406593403,0.315381213206797,0.0,0.3727776797138195,0
2381,0.24999999999999997,0.33559322033898303,0.5252747252747253,0.4409025317794528,0.5,0.5001998603915898,1
2382,0.41666666666666663,0.488135593220339,0.5028571428571428,0.46255836886652246,0.5,0.2791340791539787,0
2383,0.75,0.7423728813559323,0.357142857142857,0.5832657972782249,0.0,0.6871573874529271,1
2384,0.24999999999999997,0.3220338983050848,0.4659340659340657,0.21226318431583657,0.5,0.5460992112882983,1
2385,0.5833333333333334,0.5627118644067797,0.4472527472527471,0.34575248905137046,0.0,0.7455930701722013,1
2386,0.41666666666666663,0.32881355932203393,0.6043956043956044,0.8288804658251825,0.0,0.5882010290313959,1
2387,0.16666666666666666,0.2338983050847458,0.7494505494505491,0.06267091279413584,1.0000000000000002,0.42619073259981766,1
2388,0.24999999999999997,0.16271186440677965,0.7978021978021975,0.5259942704373992,0.5,0.43412515191083023,1
2389,0.5,0.4983050847457627,0.5092032967032966,0.6580015252238351,0.0,0.3412823256841042,0
2390,0.33333333333333337,0.24067796610169495,0.7230769230769228,0.3184011827345019,0.0,0.5370212781019059,1
2391,0.33333333333333337,0.3220338983050848,0.5862637362637358,0.5284660313226868,0.0,0.4377507581531077,0
2392,0.8333333333333334,0.8033898305084746,0.2417582417582418,0.569608116299412,0.0,0.197021358067911,0
2393,0.5,0.42033898305084744,0.4303296703296703,0.6227008923165684,0.0,0.6466496679914149,1
2394,0.5,0.5661016949152542,0.4252100840336134,0.21546947734339617,0.5,0.7622263706954391,1
2395,0.41666666666666663,0.3423728813559322,0.30312764158918015,0.5525521553421444,0.0,0.20817202758984488,0
2396,0.5833333333333334,0.5728813559322035,0.4714285714285712,0.646208711661751,0.0,0.0715674554002168,0
2398,0.5833333333333334,0.8203389830508474,0.3971742543171115,0.488259927379866,0.0,0.6539280164810373,1
2399,0.5,0.48135593220338985,0.4140109890109889,0.33149519209444867,0.0,0.5608368368166283,0
2401,0.5833333333333334,0.4915254237288135,0.4124111182934712,0.3853746477174509,0.0,0.5486822443503743,1
2402,0.24999999999999997,0.42033898305084744,0.5499999999999999,0.2574825170152376,0.5,0.5763033765165053,1
2404,0.16666666666666666,0.3932203389830508,0.4857142857142859,0.6792834029004655,0.0,0.24219009059951746,0
2405,0.33333333333333337,0.488135593220339,0.5111459968602824,0.5426923322987436,0.0,0.6656695167992954,1
2406,0.5833333333333334,0.5796610169491525,0.38681318681318677,0.7183269349889121,0.0,0.572977205821289,0
2408,0.33333333333333337,0.48474576271186437,0.5266875981161695,0.47671354881886074,0.0,0.769295649593684,1
2409,0.5,0.4915254237288135,0.38681318681318677,0.5805447636168262,0.0,0.509272506208235,0
2410,0.16666666666666666,0.3152542372881356,0.7784615384615384,0.5021456496139045,0.5,0.2747463488144678,0
2411,0.5833333333333334,0.48135593220338985,0.38681318681318677,0.48172516986169445,0.0,0.23559269852691478,0
2412,0.33333333333333337,0.4067796610169491,0.28639053254437863,0.21400291742953992,0.0,0.5747631788182548,1
2413,0.41666666666666663,0.3389830508474576,0.28639053254437863,0.7211049002688641,0.0,0.32356087572738745,0
2414,0.6666666666666666,0.3220338983050848,0.4684065934065934,0.7774610479516422,0.0,0.08420256490306444,0
2415,0.5,0.38644067796610165,0.22725274725274702,0.7559744643643529,0.0,0.4159152538628986,0
2416,0.41666666666666663,0.4169491525423729,0.4956043956043955,0.5535226912821423,0.0,0.22419627555490118,0
2417,0.5,0.7423728813559323,0.1463273568536726,0.3295475177402103,0.0,0.3660205959656625,0
2418,0.41666666666666663,0.583050847457627,0.33241758241758235,0.654067313852539,0.0,0.40972667160576903,0
2419,0.5833333333333334,0.5593220338983051,0.30219780219780235,0.6080616927705076,0.0,0.10140504422502439,0
2420,0.5833333333333334,0.4271186440677966,0.48200549450549446,0.5532380145697988,0.0,0.11436226815839534,0
2421,0.75,0.728813559322034,0.376923076923077,0.5383717322240065,0.0,0.08231300752604642,0
2423,0.75,0.4135593220338983,0.3747252747252746,0.5225365851490549,0.0,0.2228677474356311,0
2424,0.6666666666666666,0.6474576271186441,0.2671428571428571,0.3100914189829572,0.0,0.24809184397216566,0
2425,0.24999999999999997,0.3220338983050848,0.5450549450549452,0.5889824340254437,0.0,0.34159985190121034,0
2427,0.41666666666666663,0.16610169491525423,0.5450549450549452,0.6394315138845403,0.0,0.49483044901851436,1
2428,0.41666666666666663,0.39661016949152544,0.26248037676609093,0.48895858754645083,0.0,0.5556702244765934,1
2429,0.41666666666666663,0.5796610169491525,0.30521978021978013,0.2739482910998101,0.0,0.21736953835734385,0
2430,0.6666666666666666,0.4983050847457627,0.3263736263736263,0.566051983205456,0.0,0.005821088211046543,0
2431,0.5,0.6474576271186441,0.568131868131868,0.2473560326628037,0.5,0.5441018964418818,1
2432,0.5,0.4915254237288135,0.38681318681318677,0.6831622464528453,0.0,0.5779735298976396,1
2433,0.5,0.4067796610169491,0.31428571428571406,0.66309546342301,0.0,0.34185478177812445,0
2434,0.9166666666666666,0.8271186440677967,0.41292307692307695,0.5370582449405421,0.0,0.19365009178939419,0
2435,0.24999999999999997,0.24067796610169495,0.713186813186813,0.6243076394060643,0.5,0.4696674194176993,1
2436,0.5833333333333334,0.5525423728813559,0.4109890109890111,0.6367780797587226,0.0,0.5333993205817267,0
2437,0.5,0.4033898305084746,0.5028571428571428,0.4519971433452359,0.5,0.6615222088428461,1
2438,0.41666666666666663,0.488135593220339,0.29978021978021974,0.41895821469407135,0.0,0.44521763851690666,0
2439,0.41666666666666663,0.5864406779661018,0.38681318681318677,0.3328906441582107,0.0,0.6125633716936378,1
2440,0.33333333333333337,0.33220338983050846,0.4230769230769228,0.569608116299412,0.0,0.507463657690089,1
2441,0.41666666666666663,0.4779661016949152,0.5028571428571428,0.21404030248235506,0.5,0.7245136597558777,1
2442,0.33333333333333337,0.42372881355932207,0.38681318681318677,0.4402890127752639,0.0,0.67211069112936,1
2443,0.5,0.576271186440678,0.5787976729153198,0.3853746477174509,0.0,0.1252438498877274,0
2444,0.41666666666666663,0.5016949152542374,0.37230769230769223,0.5298915423578499,0.0,0.1396506870773121,0
2445,0.24999999999999997,0.33559322033898303,0.7428571428571428,0.5521669320713121,0.5,0.6119075193586008,1
2446,0.41666666666666663,0.48474576271186437,0.38681318681318677,0.4101698545358654,0.0,0.22062028756343555,0
2447,0.41666666666666663,0.6372881355932203,0.45080801551389793,0.4704060644255468,0.0,0.48563440210958186,0
2448,0.5,0.31186440677966104,0.6665620094191521,0.5076628760840303,0.0,0.19682170523835674,0
2449,0.08333333333333334,0.08474576271186443,0.4593406593406594,0.732494529152913,0.0,0.23134086669909426,0
2450,0.6666666666666666,0.7118644067796611,0.41789638932496076,0.4868613176084384,0.0,0.1830140887210593,0
2451,0.24999999999999997,0.4067796610169491,0.6406593406593403,0.4826112184659559,0.0,0.10958392791663274,0
2452,0.16666666666666666,0.3186440677966102,0.7567032967032966,0.6755763614248669,0.0,0.4211739145035369,1
2453,0.33333333333333337,0.31186440677966104,0.6587912087912086,0.3783214374771331,0.0,0.5344963405611458,1
2454,0.33333333333333337,0.3389830508474576,0.4774725274725272,0.733815298138895,0.0,0.2556404163834264,0
2455,0.6666666666666666,0.4745762711864407,0.36263736263736246,0.6138572181924653,0.0,0.20442926896498137,0
2456,0.41666666666666663,0.4406779661016949,0.5422291993720564,0.6211437374466482,0.0,0.3807750886404596,0
2457,0.5833333333333334,0.6508474576271186,0.4669751301330246,0.5368041185622494,0.0,0.7223051996977283,1
2458,0.24999999999999997,0.4135593220338983,0.7675824175824174,0.39244073665109847,0.0,0.610843010148538,0
2459,0.5,0.4135593220338983,0.3287912087912088,0.4688472023409216,0.0,0.6024039092102682,1
2460,0.6666666666666666,0.4983050847457627,0.3989010989010988,0.5713822963476678,0.0,0.43061460058214795,0
2461,0.33333333333333337,0.4169491525423729,0.5374471682163987,0.6057464443924185,0.0,0.5235886715612414,1
2462,0.16666666666666666,0.17288135593220338,0.713186813186813,0.3103198102700906,1.0000000000000002,0.5185176906980025,1
2463,0.33333333333333337,0.49491525423728816,0.4800627943485086,0.38522507768520287,0.0,0.6282579674489852,1
2464,0.16666666666666666,0.30847457627118646,0.6696703296703296,0.5506044052367782,0.0,0.0,0
2465,0.33333333333333337,0.6440677966101696,0.3460164835164834,0.5913543080882679,0.0,0.6271013880896839,0
2466,0.33333333333333337,0.25084745762711863,0.446153846153846,0.711601822333209,0.0,0.24099490470160567,0
2467,0.5833333333333334,0.39999999999999997,0.38681318681318677,0.6913590723287772,0.0,0.2557793737040618,0
2468,0.5,0.49491525423728816,0.21002747252747245,0.12331372951227226,0.0,0.27081435915909746,0
2469,0.5,0.3389830508474576,0.43343799058084775,0.4607138302294611,0.0,0.43578936246315725,0
2470,0.5,0.352542372881356,0.3712715855572998,0.3195959371277236,0.0,0.5744427904299219,1
2471,0.6666666666666666,0.32542372881355935,0.5907967032967031,0.4434509686169097,0.5,0.6077752869605224,1
2472,0.8333333333333334,0.5593220338983051,0.36609105180533763,0.3510374652410312,0.0,0.6947016119857592,1
2473,0.8333333333333334,0.48474576271186437,0.2345054945054944,0.6215519716168119,0.0,0.5431340237458395,0
2474,0.5833333333333334,0.7220338983050847,0.39769230769230757,0.5163309894757013,0.0,0.8558277378432062,1
2475,0.24999999999999997,0.17627118644067796,0.6043956043956044,0.4498727157689899,0.0,0.556131623957282,1
2476,0.41666666666666663,0.3220338983050848,0.4872358410819947,0.6399901267028607,0.0,0.6781448253834124,1
2477,0.24999999999999997,0.5593220338983051,0.6510204081632652,0.37872028804598035,0.0,0.3078220583341521,0
2478,0.5833333333333334,0.3932203389830508,0.42760989010989003,0.37887661335893696,0.5,0.5127764592490505,1
2479,0.6666666666666666,0.2677966101694915,0.2852747252747253,0.6288110201473607,0.0,0.27680418438072074,0
2480,0.5,0.5016949152542374,0.2780219780219779,0.5716038875022773,0.0,0.4928469862068908,0
2481,0.33333333333333337,0.26101694915254237,0.7824175824175822,0.44884707378834565,0.5,0.5219543717906674,1
2482,0.41666666666666663,0.4067796610169491,0.4645211930926215,0.5415663263278176,0.0,0.04818058875910858,0
2483,0.33333333333333337,0.3186440677966102,0.6225274725274724,0.4777610959010068,0.0,0.32679418972249363,0
2484,0.8333333333333334,0.7423728813559323,0.3489727663640705,0.6613324892469095,0.0,0.3945416297233554,0
2485,0.41666666666666663,0.3898305084745763,0.6043956043956044,0.6654254811381413,0.0,0.5119355926701235,0
2486,0.5,0.5050847457627119,0.4140109890109889,0.46731647488205197,0.0,0.4377263532274551,0
2487,0.24999999999999997,0.17288135593220338,0.6769230769230768,0.8278666133200461,0.0,0.5428456217596151,1
2488,0.5,0.4033898305084746,0.3287912087912088,0.5397608264907177,0.0,0.3320260639362296,0
2489,0.5,0.3220338983050848,0.3712715855572998,0.6313105361577749,0.0,0.06560240653104643,0
2490,0.41666666666666663,0.3050847457627119,0.5207100591715977,0.6702066805088682,0.0,0.5889841059699013,1
2491,0.5,0.5016949152542374,0.48200549450549446,0.47799734849505837,0.0,0.7110561676195837,1
2492,0.5833333333333334,0.39661016949152544,0.2780219780219779,0.37654285462943915,0.0,0.6450733326503448,1
2493,0.75,0.6542372881355931,0.2521193092621663,0.480897908989675,0.0,0.687980163361809,1
2494,0.41666666666666663,0.33220338983050846,0.4202874049027895,0.5334126589981427,0.0,0.22666272429890943,0
2495,0.5,0.39661016949152544,0.488351648351648,0.5534417234327809,0.0,0.5860395216905494,1
2496,0.41666666666666663,0.4779661016949152,0.488351648351648,0.5534417234327809,0.0,0.0832176284228372,0
2497,0.5833333333333334,0.4033898305084746,0.4684065934065934,0.5058980252022645,0.0,0.736253805458746,1
2498,0.6666666666666666,0.6576271186440679,0.38681318681318677,0.49756926951756864,0.0,0.06324367155916599,0
2499,0.24999999999999997,0.1864406779661017,0.7252747252747253,0.2578553999371922,1.0000000000000002,0.3661302979636043,1
2500,0.16666666666666666,0.2542372881355932,0.48351648351648346,0.27908059664981044,0.5,0.4024459634635321,0
2501,0.41666666666666663,0.26101694915254237,0.568131868131868,0.3597915161160261,0.5,0.5446436333546423,1
2502,0.41666666666666663,0.5593220338983051,0.4412087912087911,0.42352965508532514,0.0,0.6976295476049972,1
2503,0.75,0.5627118644067797,0.4194505494505494,0.7222198670772022,0.0,0.6501938662184898,0
2505,0.24999999999999997,0.4169491525423729,0.4230769230769228,0.26882411570435216,0.0,0.6081611338602742,1
2506,0.33333333333333337,0.4033898305084746,0.4202874049027895,0.45071124449415745,0.0,0.631613109434636,1
2507,0.5833333333333334,0.640677966101695,0.1463273568536726,0.49470769026486106,0.0,0.07653124685857582,0
2508,0.24999999999999997,0.23050847457627122,0.80021978021978,0.36710031390959696,0.5,0.4827544023962359,1
2509,0.5833333333333334,0.8033898305084746,0.23139717425431694,0.44079404336082284,0.0,0.38015104791844867,0
2510,0.41666666666666663,0.32542372881355935,0.5039729501267963,0.4478786404813273,0.5,0.4953259760675728,1
2511,0.5,0.48135593220338985,0.4412087912087911,0.39244073665109847,0.0,0.8055180651180658,0
2512,0.41666666666666663,0.42372881355932207,0.5422291993720564,0.6112496837006869,0.0,0.3897724222111565,0
2513,0.33333333333333337,0.3050847457627119,0.5499999999999999,0.46034446484483027,0.5,0.5767014805006718,1
2514,0.75,0.6677966101694914,0.41789638932496076,0.41084500872685137,0.0,0.5146868820727992,0
2515,0.33333333333333337,0.33559322033898303,0.8219780219780218,0.5351653983526428,0.5,0.2724443765971488,0
2517,0.6666666666666666,0.583050847457627,0.18068247541931748,0.5153208401229783,0.0,0.7126584372907787,1
2518,0.16666666666666666,0.3152542372881356,0.7567032967032966,0.4906702380206296,0.0,0.5451327587535517,1
2519,0.24999999999999997,0.16610169491525423,0.8703296703296702,0.5957380698461321,0.5,0.5521641739667871,1
2520,0.41666666666666663,0.4745762711864407,0.38681318681318677,0.26829353832425906,0.0,0.3633653094665832,0
2521,0.24999999999999997,0.2542372881355932,0.7349450549450548,0.3627791131216782,0.5,0.6830712338267388,1
2522,0.41666666666666663,0.4305084745762712,0.5111459968602824,0.5321411921752726,0.0,0.6234728978275441,1
2523,0.6666666666666666,0.49491525423728816,0.3505494505494505,0.40694756726286774,0.0,0.16982913646174758,0
2524,0.24999999999999997,0.15932203389830507,0.8461538461538461,0.5586843832899739,0.0,0.5380061708848622,1
2525,0.24999999999999997,0.3220338983050848,0.7824175824175822,0.35801515884808377,1.0000000000000002,0.490576912997139,1
2526,0.9999999999999999,0.5661016949152542,0.462494027711419,0.5065634341845546,0.0,0.38643722802955294,0
2528,0.5,0.4067796610169491,0.38681318681318677,0.7183269349889121,0.0,0.472441322157931,0
2529,0.6666666666666666,0.7152542372881356,0.2832025117739403,0.4055824144610056,0.0,0.06030256121282995,0
2530,0.5,0.1694915254237288,0.7494505494505491,0.5269146024679994,1.0000000000000002,0.5664207362426406,1
2531,0.9999999999999999,0.7118644067796611,0.46514285714285697,0.6035203187094975,0.0,0.08431126186378157,0
2532,0.24999999999999997,0.16610169491525423,0.7978021978021975,0.22133029109443947,1.0000000000000002,0.5090905944705604,1
2533,0.33333333333333337,0.6440677966101696,0.4412087912087911,0.654067313852539,0.0,0.6090821849308257,1
2534,0.5833333333333334,0.5661016949152542,0.36263736263736246,0.7596347242989963,0.0,0.20407162865342765,0
2535,0.6666666666666666,0.49491525423728816,0.43516483516483506,0.4895210852792864,0.0,0.6773378460378667,1
2537,0.5,0.36271186440677966,0.4800627943485086,0.5321411921752723,0.0,0.45338345672459357,0
2538,0.5,0.49491525423728816,0.5499999999999999,0.5760824833747298,0.5,0.5610457316189232,1
2540,0.8333333333333334,0.5016949152542374,0.36505494505494496,0.43389655164652075,0.0,0.48665403422269715,0
2541,0.41666666666666663,0.26101694915254237,0.713186813186813,0.6693876091132023,0.5,0.5712733618444914,1
2542,0.24999999999999997,0.16271186440677965,0.6527472527472525,0.7573289479466534,0.0,0.33088058368367057,0
2543,0.6666666666666666,0.6440677966101696,0.4412087912087911,0.4889389435927898,0.0,0.5139947173058603,0
2544,0.33333333333333337,0.24067796610169495,0.6439560439560438,0.6847241990917172,0.0,0.45024483471496446,0
2545,0.5,0.46779661016949153,0.38681318681318677,0.5258791782346359,0.0,0.13655003799586918,0
2546,0.5,0.4644067796610169,0.5092032967032966,0.4682359800727427,0.5,0.87904534310649,1
2547,0.75,0.8135593220338984,0.3395126612517917,0.5791125287710017,0.0,0.13019046831872494,0
2548,0.5,0.4745762711864407,0.5499999999999999,0.6113383671698571,0.0,0.7045939749023413,1
2549,0.5,0.5593220338983051,0.4892049127343244,0.5704855530551558,0.0,0.5504255469625601,1
2550,0.6666666666666666,0.42033898305084744,0.5404007756948933,0.7852807877359826,0.0,0.07568559542851383,0
2551,0.33333333333333337,0.48135593220338985,0.43343799058084775,0.6479632025631707,0.0,0.5802298166185045,0
2552,0.5833333333333334,0.6813559322033897,0.36390977443609007,0.7085878501396601,0.0,0.2720802253922697,0
2553,0.24999999999999997,0.16610169491525423,0.5076923076923076,0.5369911122895459,0.0,0.47600736902032614,1
2554,0.08333333333333334,0.3186440677966102,0.7736263736263734,0.6863052476349156,0.5,0.44268422370564253,1
2555,0.33333333333333337,0.3457627118644068,0.8401098901098899,0.3543477533507364,0.5,0.8130896659909537,1
2557,0.33333333333333337,0.4135593220338983,0.5207100591715977,0.6904884246655829,0.0,0.6425488320822912,0
2558,0.6666666666666666,0.9016949152542373,0.6611562350692787,0.6113301528952939,0.0,0.3797451658201084,0
2559,0.5,0.4745762711864407,0.6723901098901098,0.4559129845828356,0.5,0.5642746758869654,1
2561,0.41666666666666663,0.488135593220339,0.6769230769230768,0.7823370548216979,0.0,0.44392142452927474,0
2562,0.8333333333333334,0.8745762711864407,0.42162637362637356,0.6942585445649561,0.0,0.7799129720788203,1
2563,0.41666666666666663,0.352542372881356,0.6043956043956044,0.5688396409768266,0.5,0.7033320851207974,1
2565,0.75,0.7389830508474575,0.32747252747252753,0.5091951693042736,0.0,0.2835522446424906,0
2566,0.16666666666666666,0.09491525423728814,0.7287284144427001,0.5531508551582875,0.0,0.46383247917185966,1
2567,0.5,0.6847457627118645,0.3747252747252746,0.5553205720288104,0.0,0.6999683129241951,1
2568,0.8333333333333334,0.6542372881355931,0.31758241758241756,0.43973910836719465,0.0,0.1806842376450718,0
2569,0.5,0.3559322033898305,0.3557299843014128,0.1400035854898769,1.0000000000000002,0.6272514445170618,1
2570,0.41666666666666663,0.42372881355932207,0.40235478806907377,0.3942636361561649,0.0,0.2366095340147092,0
2571,0.5,0.42033898305084744,0.4448351648351646,0.5973361829738393,0.0,0.5300759683604668,1
2572,0.5,0.48474576271186437,0.5364010989010989,0.5325610268587653,0.0,0.7219513828973556,1
2573,0.5833333333333334,0.3423728813559322,0.41582417582417575,0.4413336062451667,0.5,0.5385571934676336,1
2574,0.41666666666666663,0.5627118644067797,0.5499999999999999,0.7035611613204327,0.0,0.12837229043329756,0
