Instances,feature_direct_distance,feature_median_pivot_off,feature_min_angle,feature_num_r_turns,feature_road_distance,feature_std_pivot_off,feature_total_angle,feature_uturns,algo_safety
411,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
412,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
413,0.5047347498062593,0.648185732388346,0.0,0.0,0.9596315374902795,0.16020896695292003,0.14341927269630073,0.0,1
414,0.37884024741541555,0.6840625917380379,0.7247721470982837,0.8,0.10482003153121067,0.19385158815794434,0.06511254653139581,0.0,0
415,0.593423737119708,0.5041946158201842,0.9822207869085859,0.6000000000000001,0.0,0.08186556416182902,1.0,0.0,0
416,0.6319347540726729,0.5862259686643383,0.8619793595045371,0.4000000000000001,0.6255105581498752,0.18920363792222322,0.5996242596169578,0.0,0
417,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
418,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
419,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
420,0.5047347498062593,0.648185732388346,0.0,0.0,0.9596315374902795,0.16020896695292003,0.14341927269630073,0.0,1
421,0.37884024741541555,0.6840625917380379,0.7247721470982837,0.8,0.10482003153121067,0.19385158815794434,0.06511254653139581,0.0,0
422,0.593423737119708,0.5041946158201842,0.9822207869085859,0.6000000000000001,0.0,0.08186556416182902,1.0,0.0,0
423,0.6319347540726729,0.5862259686643383,0.8619793595045371,0.4000000000000001,0.6255105581498752,0.18920363792222322,0.5996242596169578,0.0,0
424,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
425,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
426,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
427,0.5047347498062593,0.648185732388346,0.0,0.0,0.9596315374902795,0.16020896695292003,0.14341927269630073,0.0,1
428,0.37884024741541555,0.6840625917380379,0.7247721470982837,0.8,0.10482003153121067,0.19385158815794434,0.06511254653139581,0.0,0
429,0.593423737119708,0.5041946158201842,0.9822207869085859,0.6000000000000001,0.0,0.08186556416182902,1.0,0.0,0
430,0.6319347540726729,0.5862259686643383,0.8619793595045371,0.4000000000000001,0.6255105581498752,0.18920363792222322,0.5996242596169578,0.0,0
431,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
432,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
433,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
434,0.5047347498062593,0.648185732388346,0.0,0.0,0.9596315374902795,0.16020896695292003,0.14341927269630073,0.0,1
435,0.37884024741541555,0.6840625917380379,0.7247721470982837,0.8,0.10482003153121067,0.19385158815794434,0.06511254653139581,0.0,0
436,0.593423737119708,0.5041946158201842,0.9822207869085859,0.6000000000000001,0.0,0.08186556416182902,1.0,0.0,0
437,0.6319347540726729,0.5862259686643383,0.8619793595045371,0.4000000000000001,0.6255105581498752,0.18920363792222322,0.5996242596169578,0.0,0
438,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
439,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
440,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
441,0.37884024741541555,0.6840625917380379,0.7247721470982837,0.8,0.10482003153121067,0.19385158815794434,0.06511254653139581,0.0,0
442,0.593423737119708,0.5041946158201842,0.9822207869085859,0.6000000000000001,0.0,0.08186556416182902,1.0,0.0,0
443,0.6319347540726729,0.5862259686643383,0.8619793595045371,0.4000000000000001,0.6255105581498752,0.18920363792222322,0.5996242596169578,0.0,0
444,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
445,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
446,0.8241416708995523,0.453985098920991,0.9240616439515381,0.6000000000000001,0.357875510940046,0.15139964319515603,0.8871348196952202,0.0,0
447,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
448,0.37884024741541555,0.6840625917380379,0.7247721470982837,0.8,0.10482003153121067,0.19385158815794434,0.06511254653139581,0.0,0
449,0.593423737119708,0.5041946158201842,0.9822207869085859,0.6000000000000001,0.0,0.08186556416182902,1.0,0.0,0
450,0.6319347540726729,0.5862259686643383,0.8619793595045371,0.4000000000000001,0.6255105581498752,0.18920363792222322,0.5996242596169578,0.0,0
451,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
452,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
453,0.8241416708995523,0.453985098920991,0.9240616439515381,0.6000000000000001,0.357875510940046,0.15139964319515603,0.8871348196952202,0.0,0
454,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
455,1.0,0.1251516053878347,0.7670873327619502,0.4000000000000001,0.29070105552400993,0.08131055383500063,0.8708152648521381,0.0,0
456,1.0,0.1251516053878347,0.7670873327619502,0.4000000000000001,0.29070105552400993,0.08131055383500063,0.8708152648521381,0.0,0
457,0.6319347540726729,0.5862259686643383,0.8619793595045371,0.4000000000000001,0.6255105581498752,0.18920363792222322,0.5996242596169578,0.0,0
458,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
459,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
460,0.8241416708995523,0.453985098920991,0.9240616439515381,0.6000000000000001,0.357875510940046,0.15139964319515603,0.8871348196952202,0.0,0
461,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
462,1.0,0.1251516053878347,0.7670873327619502,0.4000000000000001,0.29070105552400993,0.08131055383500063,0.8708152648521381,0.0,0
463,1.0,0.1251516053878347,0.7670873327619502,0.4000000000000001,0.29070105552400993,0.08131055383500063,0.8708152648521381,0.0,0
464,0.6319347540726729,0.5862259686643383,0.8619793595045371,0.4000000000000001,0.6255105581498752,0.18920363792222322,0.5996242596169578,0.0,0
465,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
466,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
467,0.8241416708995523,0.453985098920991,0.9240616439515381,0.6000000000000001,0.357875510940046,0.15139964319515603,0.8871348196952202,0.0,0
468,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
469,1.0,0.1251516053878347,0.7670873327619502,0.4000000000000001,0.29070105552400993,0.08131055383500063,0.8708152648521381,0.0,0
470,1.0,0.1251516053878347,0.7670873327619502,0.4000000000000001,0.29070105552400993,0.08131055383500063,0.8708152648521381,0.0,0
471,0.6319347540726729,0.5862259686643383,0.8619793595045371,0.4000000000000001,0.6255105581498752,0.18920363792222322,0.5996242596169578,0.0,0
472,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
473,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
474,0.8241416708995523,0.453985098920991,0.9240616439515381,0.6000000000000001,0.357875510940046,0.15139964319515603,0.8871348196952202,0.0,0
475,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
476,1.0,0.1251516053878347,0.7670873327619502,0.4000000000000001,0.29070105552400993,0.08131055383500063,0.8708152648521381,0.0,0
477,1.0,0.1251516053878347,0.7670873327619502,0.4000000000000001,0.29070105552400993,0.08131055383500063,0.8708152648521381,0.0,0
478,0.6319347540726729,0.5862259686643383,0.8619793595045371,0.4000000000000001,0.6255105581498752,0.18920363792222322,0.5996242596169578,0.0,0
479,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
480,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
481,0.8241416708995523,0.453985098920991,0.9240616439515381,0.6000000000000001,0.357875510940046,0.15139964319515603,0.8871348196952202,0.0,0
482,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
483,1.0,0.1251516053878347,0.7670873327619502,0.4000000000000001,0.29070105552400993,0.08131055383500063,0.8708152648521381,0.0,0
484,1.0,0.1251516053878347,0.7670873327619502,0.4000000000000001,0.29070105552400993,0.08131055383500063,0.8708152648521381,0.0,0
485,0.6319347540726729,0.5862259686643383,0.8619793595045371,0.4000000000000001,0.6255105581498752,0.18920363792222322,0.5996242596169578,0.0,0
486,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
487,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
488,0.8241416708995523,0.453985098920991,0.9240616439515381,0.6000000000000001,0.357875510940046,0.15139964319515603,0.8871348196952202,0.0,0
489,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
490,1.0,0.1251516053878347,0.7670873327619502,0.4000000000000001,0.29070105552400993,0.08131055383500063,0.8708152648521381,0.0,0
491,1.0,0.1251516053878347,0.7670873327619502,0.4000000000000001,0.29070105552400993,0.08131055383500063,0.8708152648521381,0.0,0
492,0.6319347540726729,0.5862259686643383,0.8619793595045371,0.4000000000000001,0.6255105581498752,0.18920363792222322,0.5996242596169578,0.0,0
493,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
494,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
495,0.8241416708995523,0.453985098920991,0.9240616439515381,0.6000000000000001,0.357875510940046,0.15139964319515603,0.8871348196952202,0.0,0
496,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
497,1.0,0.1251516053878347,0.7670873327619502,0.4000000000000001,0.29070105552400993,0.08131055383500063,0.8708152648521381,0.0,0
498,1.0,0.1251516053878347,0.7670873327619502,0.4000000000000001,0.29070105552400993,0.08131055383500063,0.8708152648521381,0.0,0
499,0.6319347540726729,0.5862259686643383,0.8619793595045371,0.4000000000000001,0.6255105581498752,0.18920363792222322,0.5996242596169578,0.0,0
500,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
501,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
502,0.8241416708995523,0.453985098920991,0.9240616439515381,0.6000000000000001,0.357875510940046,0.15139964319515603,0.8871348196952202,0.0,0
503,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
504,1.0,0.1251516053878347,0.7670873327619502,0.4000000000000001,0.29070105552400993,0.08131055383500063,0.8708152648521381,0.0,0
505,1.0,0.1251516053878347,0.7670873327619502,0.4000000000000001,0.29070105552400993,0.08131055383500063,0.8708152648521381,0.0,0
506,0.6319347540726729,0.5862259686643383,0.8619793595045371,0.4000000000000001,0.6255105581498752,0.18920363792222322,0.5996242596169578,0.0,0
507,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
508,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
509,0.8241416708995523,0.453985098920991,0.9240616439515381,0.6000000000000001,0.357875510940046,0.15139964319515603,0.8871348196952202,0.0,0
510,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
511,1.0,0.1251516053878347,0.7670873327619502,0.4000000000000001,0.29070105552400993,0.08131055383500063,0.8708152648521381,0.0,0
512,0.6319347540726729,0.5862259686643383,0.8619793595045371,0.4000000000000001,0.6255105581498752,0.18920363792222322,0.5996242596169578,0.0,0
513,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
514,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
515,0.8241416708995523,0.453985098920991,0.9240616439515381,0.6000000000000001,0.357875510940046,0.15139964319515603,0.8871348196952202,0.0,0
516,0.4838640566517362,0.370417352518098,0.6535683859425296,0.4000000000000001,0.15600651318402803,0.1102638347140025,0.19715883627845981,0.0,0
517,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
518,1.0,0.1251516053878347,0.7670873327619502,0.4000000000000001,0.29070105552400993,0.08131055383500063,0.8708152648521381,0.0,0
519,0.6319347540726729,0.5862259686643383,0.8619793595045371,0.4000000000000001,0.6255105581498752,0.18920363792222322,0.5996242596169578,0.0,0
520,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
521,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
522,0.8241416708995523,0.453985098920991,0.9240616439515381,0.6000000000000001,0.357875510940046,0.15139964319515603,0.8871348196952202,0.0,0
523,0.4838640566517362,0.370417352518098,0.6535683859425296,0.4000000000000001,0.15600651318402803,0.1102638347140025,0.19715883627845981,0.0,0
524,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
525,0.4291592161925824,0.5673153784448337,0.7668009955960124,0.6000000000000001,0.12178828697452304,0.09918907813397226,0.07117311197734777,0.0,0
526,0.6319347540726729,0.5862259686643383,0.8619793595045371,0.4000000000000001,0.6255105581498752,0.18920363792222322,0.5996242596169578,0.0,0
527,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
528,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
529,0.8241416708995523,0.453985098920991,0.9240616439515381,0.6000000000000001,0.357875510940046,0.15139964319515603,0.8871348196952202,0.0,0
530,0.4838640566517362,0.370417352518098,0.6535683859425296,0.4000000000000001,0.15600651318402803,0.1102638347140025,0.19715883627845981,0.0,0
531,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
